"""id"",""member_id"",""loan_amnt"",""funded_amnt"",""funded_amnt_inv"",""term"",""int_rate"",""installment"",""grade"",""sub_grade"",""emp_title"",""emp_length"",""home_ownership"",""annual_inc"",""verification_status"",""issue_d"",""loan_status"",""pymnt_plan"",""url"",""desc"",""purpose"",""title"",""zip_code"",""addr_state"",""dti"",""delinq_2yrs"",""earliest_cr_line"",""inq_last_6mths"",""mths_since_last_delinq"",""mths_since_last_record"",""open_acc"",""pub_rec"",""revol_bal"",""revol_util"",""total_acc"",""initial_list_status"",""out_prncp"",""out_prncp_inv"",""total_pymnt"",""total_pymnt_inv"",""total_rec_prncp"",""total_rec_int"",""total_rec_late_fee"",""recoveries"",""collection_recovery_fee"",""last_pymnt_d"",""last_pymnt_amnt"",""next_pymnt_d"",""last_credit_pull_d"",""collections_12_mths_ex_med"",""mths_since_last_major_derog"",""policy_code"",""application_type"",""annual_inc_joint"",""dti_joint"",""verification_status_joint"",""acc_now_delinq"",""tot_coll_amt"",""tot_cur_bal"",""open_acc_6m"",""open_il_6m"",""open_il_12m"",""open_il_24m"",""mths_since_rcnt_il"",""total_bal_il"",""il_util"",""open_rv_12m"",""open_rv_24m"",""max_bal_bc"",""all_util"",""total_rev_hi_lim"",""inq_fi"",""total_cu_tl"",""inq_last_12m"",""acc_open_past_24mths"",""avg_cur_bal"",""bc_open_to_buy"",""bc_util"",""chargeoff_within_12_mths"",""delinq_amnt"",""mo_sin_old_il_acct"",""mo_sin_old_rev_tl_op"",""mo_sin_rcnt_rev_tl_op"",""mo_sin_rcnt_tl"",""mort_acc"",""mths_since_recent_bc"",""mths_since_recent_bc_dlq"",""mths_since_recent_inq"",""mths_since_recent_revol_delinq"",""num_accts_ever_120_pd"",""num_actv_bc_tl"",""num_actv_rev_tl"",""num_bc_sats"",""num_bc_tl"",""num_il_tl"",""num_op_rev_tl"",""num_rev_accts"",""num_rev_tl_bal_gt_0"",""num_sats"",""num_tl_120dpd_2m"",""num_tl_30dpd"",""num_tl_90g_dpd_24m"",""num_tl_op_past_12m"",""pct_tl_nvr_dlq"",""percent_bc_gt_75"",""pub_rec_bankruptcies"",""tax_liens"",""tot_hi_cred_lim"",""total_bal_ex_mort"",""total_bc_limit"",""total_il_high_credit_limit"""
"""1039153"",1269083,21000,21000,21000,"" 36 months"",""12.42%"",701.73,""B"",""B4"",""Osram Sylvania"",""10+ years"",""RENT"",105000,""Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1039153"",""  Borrower added on 12/16/11 > Decided to clean up the debt and get my finances together.  Thank you for your consideration.<br>"",""debt_consolidation"",""Debt Cleanup"",""335xx"",""FL"",13.22,0,""Feb-83"",0,NA,NA,7,0,32135,""90.30%"",38,""f"",0,0,14025.4,14025.4,10694.96,3330.44,0,0,0,""Sep-13"",701.73,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069710"",1304821,10000,10000,10000,"" 36 months"",""11.71%"",330.76,""B"",""B3"",""Value Air"",""10+ years"",""OWN"",50000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069710"",""  Borrower added on 12/17/11 > Have a stable job, will be absolutely no problem making monthly payments.  Loan will be used to close high interest credit card accounts on which I've never had a late payment.<br>"",""credit_card"",""Credit Card Loan"",""799xx"",""TX"",11.18,0,""Jul-85"",0,NA,NA,8,0,10056,""82.40%"",21,""f"",0,0,11907.35,11907.35,10000,1907.35,0,0,0,""Jan-15"",349.21,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069700"",1304810,10000,10000,10000,"" 36 months"",""11.71%"",330.76,""B"",""B3"",""Wells Fargo Bank"",""5 years"",""RENT"",50000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069700"","""",""debt_consolidation"",""Debt Consolidation"",""917xx"",""CA"",16.01,0,""Apr-03"",0,NA,NA,6,0,17800,""91.80%"",17,""f"",0,0,11540.89198,11540.89,10000,1540.89,0,0,0,""Oct-13"",4942.63,"""",""Mar-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069559"",1304634,6000,6000,6000,"" 36 months"",""11.71%"",198.46,""B"",""B3"",""bmg-educational"",""1 year"",""RENT"",76000,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069559"","""",""major_purchase"",""cash"",""900xx"",""CA"",2.4,0,""Jun-01"",1,NA,NA,7,0,5963,""29.70%"",7,""f"",0,0,2050.14,2050.14,1305.58,475.25,0,269.31,2.57,""Oct-12"",198.46,"""",""Mar-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069697"",1273773,15000,15000,15000,"" 36 months"",""9.91%"",483.38,""B"",""B1"",""Winfield Pathology Consultants"",""2 years"",""MORTGAGE"",92000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069697"","""",""credit_card"",""No more credit card debt!"",""605xx"",""IL"",29.44,0,""Feb-02"",0,NA,NA,8,0,13707,""93.90%"",31,""f"",0,0,15823.99905,15824,15000,824,0,0,0,""Sep-12"",2447.05,"""",""Sep-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069800"",1304679,15000,15000,8725,"" 36 months"",""14.27%"",514.64,""C"",""C2"",""nyc transit"",""9 years"",""RENT"",60000,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069800"",""  Borrower added on 12/15/11 > looking to consolidate into just one monthly payment<br>"",""debt_consolidation"",""consolidation"",""103xx"",""NY"",15.22,0,""Oct-03"",1,NA,NA,7,0,5872,""57.60%"",11,""f"",0,0,0,0,0,0,0,0,0,"""",0,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069657"",1304764,5000,5000,5000,"" 60 months"",""16.77%"",123.65,""D"",""D2"",""Frito Lay"",""2 years"",""RENT"",50004,""Not Verified"",""Dec-11"",""Charged Off"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069657"",""  Borrower added on 12/16/11 > I have a stable job where I will never get laid off.<br><br> Borrower added on 12/16/11 > I need the loan to pay for some recent medical expenses and I need to get my car fixed.<br>"",""other"",""Other"",""150xx"",""PA"",13.97,3,""Oct-03"",0,20,NA,14,0,4345,""59.50%"",22,""f"",0,0,1609.12,1609.12,629.05,719.11,0,260.96,2.3,""Dec-12"",123.65,"""",""May-13"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069799"",1304678,4000,4000,4000,"" 36 months"",""11.71%"",132.31,""B"",""B3"",""Shands Hospital at the University of Fl"",""10+ years"",""MORTGAGE"",106000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069799"","""",""debt_consolidation"",""Debt Consolidation"",""326xx"",""FL"",5.63,1,""Aug-84"",0,18,NA,12,0,6110,""37.70%"",44,""f"",0,0,4486.293519,4486.29,4000,486.29,0,0,0,""Apr-13"",2638.77,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1047704"",1278806,8500,8500,8500,"" 36 months"",""11.71%"",281.15,""B"",""B3"",""Oakridge homes"",""< 1 year"",""RENT"",25000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1047704"",""  Borrower added on 12/15/11 > My loan is for paying off my credit cards and being able to get a place to live since I live with my uncle at the moment and he needs me to leave. <br><br>  Borrower added on 12/17/11 > Im responsible and i pay my bills on time if not early. i have a great payment history. having this loan would really help me out. thank you<br>"",""credit_card"",""Credit card repayment loan"",""564xx"",""MN"",12.19,0,""Nov-06"",0,NA,NA,8,0,6441,""59.10%"",12,""f"",0,0,10126.08844,10126.09,8500,1626.09,0,0,0,""Dec-14"",581.59,"""",""Jan-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1032111"",1261745,4375,4375,4375,"" 36 months"",""7.51%"",136.11,""A"",""A3"","""",""7 years"",""MORTGAGE"",17108,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1032111"",""  Borrower added on 12/17/11 > This loan is a great opportunity and will help me gain better control over my finances. The convenience of one payment and one rate will help me save money and create better opportunities for myself for future planning. My career and income are secure and I believe in financial responsibility.<br>"",""debt_consolidation"",""Debt Consolidation"",""141xx"",""NY"",20.34,0,""Dec-87"",0,NA,NA,6,0,11210,""86.90%"",12,""f"",0,0,4899.96,4899.96,4375,524.96,0,0,0,""Jan-15"",144.94,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069539"",1304608,31825,31825,31825,"" 36 months"",""7.90%"",995.82,""A"",""A4"",""Audubon Mutual Housing Corporation"",""5 years"",""MORTGAGE"",75000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069539"",""  Borrower added on 12/15/11 > Hello<br>I plan to use my funds to pay off my credit cards 100%.  <br>I pay more in minimum payments now than my loan payment will be and you can see by my credit report that I always repay my debts.<br>I have a very secure job in property management.  I have been with the company for close to 6 years.<br><br> Borrower added on 12/16/11 > In addition to the other info provided I would like to add that a majority of our credit card debt was from overruns when we added an addition to our home.  Unfortunately to finish the job we needed to use credit cards as our home equity line was cut during after the real estate bubble burst.<br><br>  Borrower added on 12/17/11 > One more note regarding my credit card payments.  Currently I have close to $2000.00 dollars a month budgeted.  The less than $1,000.00 loan payment monthly will allow me to save a generous portion of my monthly budget, something I am looking forward to greatly.<br>"",""debt_consolidation"",""Debt Consolidation Loan"",""080xx"",""NJ"",14.03,0,""Nov-81"",0,NA,NA,12,0,23151,""27.40%"",26,""f"",0,0,34886.91378,34886.91,31825,3061.91,0,0,0,""Aug-13"",16966.7,"""",""Feb-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1065420"",1299514,10000,10000,9975,"" 60 months"",""15.96%"",242.97,""C"",""C5"",""US Legal Support"",""2 years"",""RENT"",29120,""Verified"",""Dec-11"",""Current"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1065420"","""",""debt_consolidation"",""Brown Eyes Loan"",""330xx"",""FL"",22.83,0,""Feb-97"",1,68,NA,11,0,16158,""63.60%"",31,""f"",1849.1,1844.43,12594.24,12562.85,8150.89,4443.35,0,0,0,""May-16"",242.97,""Jun-16"",""Apr-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069591"",1304289,5000,5000,5000,"" 36 months"",""8.90%"",158.77,""A"",""A5"",""Good Samaritan Society"",""2 years"",""RENT"",24044,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069591"",""  Borrower added on 12/16/11 > The purpose of this loan is to pay off a couple of high interest credicards and holidays expenses so I can start the new year having only one creditor. Thank you for making this possible.Merry Christmas e a Prosperous New Year to all. Thank you<br>"",""debt_consolidation"",""Consolidation"",""974xx"",""OR"",11.93,0,""Apr-05"",0,45,NA,8,0,2224,""29.30%"",16,""f"",0,0,5715.56,5715.56,5000,715.56,0,0,0,""Jan-15"",163.64,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069530"",1291365,7000,7000,7000,"" 36 months"",""15.96%"",245.97,""C"",""C5"",""GREG BARRETT DRYWALL"",""7 years"",""RENT"",34000,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069530"","""",""credit_card"",""Credit Card Loan"",""934xx"",""CA"",6.35,0,""Oct-07"",1,NA,NA,6,0,6113,""60.50%"",6,""f"",0,0,8854.510004,8854.51,7000,1854.51,0,0,0,""Jan-15"",260.74,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069522"",1304589,12400,12400,12400,"" 36 months"",""10.65%"",403.91,""B"",""B2"",""Sharp Lawn Inc."",""10+ years"",""RENT"",41000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069522"",""  Borrower added on 12/16/11 > I plan to use the funding from this loan to pay off my credit cards in order to obtain lower interest rates and to have only one payment per month. I will be saving around $80 per month on interest including loan fees. I plan on using extra money to start an IRA. Worked at same business for 10 years<br>"",""credit_card"",""December 2011 Credit Card Loan"",""405xx"",""KY"",11.8,0,""Jul-05"",2,NA,NA,9,0,11095,""57.20%"",12,""f"",0,0,14540.67999,14540.68,12400,2140.68,0,0,0,""Jan-15"",417.61,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069361"",1304255,10800,10800,10800,"" 36 months"",""9.91%"",348.03,""B"",""B1"",""Department of Justice"",""2 years"",""RENT"",55596,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069361"",""  Borrower added on 12/19/11 > I have a very stable job &amp; am moving to get a better position. Thanks for your help!<br><br>  Borrower added on 12/22/11 > Almost there, am ready to take care of business, Merry Christmas! ^_^<br>"",""moving"",""Moving to better job; help a veteran!"",""946xx"",""CA"",5.5,0,""Dec-00"",0,NA,NA,7,0,2535,""13.30%"",18,""f"",0,0,12159.18687,12159.19,10800,1359.19,0,0,0,""Nov-13"",3483.79,"""",""Jan-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069357"",1304251,15000,15000,15000,"" 36 months"",""7.90%"",469.36,""A"",""A4"",""Gateway Hospice"",""1 year"",""RENT"",45000,""Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069357"",""  Borrower added on 12/15/11 > I am looking to pay off all my credit cards and have one lump sum to pay each month.  I graduated with my masters 2 years ago.  It took me a year to find a good job and I have been with them for a year now.  The next thing for me to fix in my life is my credit situation.  If I can pay one lump sum I will be saving money each month.  I would really appreciate the consideration of being approved.<br>"",""debt_consolidation"",""Debt Consolidation Loan"",""445xx"",""OH"",8.48,0,""Nov-04"",0,NA,NA,7,0,6704,""50.40%"",27,""f"",0,0,16663.34403,16663.34,15000,1663.34,0,0,0,""Jan-14"",5872.8,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069356"",1304250,6000,6000,6000,"" 36 months"",""12.42%"",200.5,""B"",""B4"",""Cox Communications"",""1 year"",""RENT"",36852,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069356"",""  Borrower added on 12/15/11 > This loan will be used to clear out my current credit cards to $0 balances and close them.  I have really high interest rates on them and chasing multiple minimum payments around is not working out so well.<br><br> Borrower added on 12/15/11 > I currently pay about $480 per month in minimums and have the lower interest rate is going to lower the payments so much, that i will actualy be paying this loan off in about half the time as ihave already learned to live with the 480 per month. <br><br>  Borrower added on 12/16/11 > For te consolidation of credit cards and to clear all revolving debt.<br>"",""debt_consolidation"",""Credit Card Consolidation"",""850xx"",""AZ"",10.62,0,""Apr-07"",1,NA,NA,7,0,7310,""66.50%"",12,""f"",0,0,7127.722011,7127.72,6000,1127.72,0,0,0,""Apr-14"",1923.53,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069346"",1304237,12500,12500,12475,"" 60 months"",""12.69%"",282.44,""B"",""B5"",""United States Infrastructure Corporation"",""1 year"",""RENT"",27000,""Verified"",""Dec-11"",""Current"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069346"",""  Borrower added on 12/20/11 > The purpose of this loan is to pay off my credit card debt. The remaining will go towards my student loan.<br>"",""debt_consolidation"",""Credit card debt"",""604xx"",""IL"",16.04,0,""Dec-01"",3,NA,NA,6,0,10143,""50%"",24,""f"",2181.42,2177.03,14636.3,14607.08,10318.58,4317.72,0,0,0,""May-16"",282.44,""Jun-16"",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1067573"",1301955,9600,9600,9600,"" 36 months"",""7.51%"",298.67,""A"",""A3"",""Nucor Building Systems"",""4 years"",""RENT"",68004,""Source Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1067573"",""  Borrower added on 12/15/11 > Funds will be used for an upcoming wedding.<br>I have a very stable job and will have no problems paying back the funds.<br>"",""other"",""Other Loan"",""292xx"",""SC"",6.63,0,""Jan-03"",0,NA,NA,6,0,2896,""18.10%"",11,""f"",0,0,10751.86997,10751.87,9600,1151.87,0,0,0,""Jan-15"",311.56,"""",""Dec-14"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069506"",1304567,12000,12000,12000,"" 36 months"",""7.90%"",375.49,""A"",""A4"",""John Wiley Jr."",""10+ years"",""RENT"",62300,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069506"",""  Borrower added on 12/15/11 > To be used to payoff high interest loans.<br>"",""debt_consolidation"",""Debt Consolidation"",""088xx"",""NJ"",16.7,0,""Mar-94"",0,38,NA,15,0,8601,""21%"",25,""f"",0,0,13517.36,13517.36,12000,1517.36,0,0,0,""Jan-15"",380.98,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069314"",1304202,3000,3000,3000,"" 36 months"",""18.25%"",108.84,""D"",""D5"","""",""9 years"",""MORTGAGE"",65000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069314"",""  Borrower added on 12/15/11 > Combination of things, including a higher-then expected school tax bill, short term year-end cashflow pinch. <br><br>I intend to pay this off ASAP, once one of my client projects wraps up. <br><br>My business is increasing steadily - recovering nicely from the credit crunch, which affected many of my clientele in 2009 &amp; 2010.<br><br>PS:  I've never been late with a payment. Ever. ;-)<br><br>Thank you ... and happy holidays!<br>"",""other"",""Year End Cleanup"",""180xx"",""PA"",17.39,0,""Sep-98"",0,NA,NA,8,0,43936,""98.10%"",22,""f"",0,0,3917.949999,3917.95,3000,917.95,0,0,0,""Jan-15"",115.38,"""",""May-16"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1060578"",1292332,4400,4400,4400,"" 36 months"",""16.77%"",156.37,""D"",""D2"",""citizens bank"",""10+ years"",""RENT"",55000,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1060578"","""",""debt_consolidation"",""debt"",""029xx"",""RI"",20.01,0,""Jun-04"",0,NA,NA,7,0,25237,""99%"",11,""f"",0,0,5629.270001,5629.27,4400,1229.27,0,0,0,""Jan-15"",162.44,"""",""Dec-15"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
"""1069469"",1304526,6000,6000,6000,"" 36 months"",""6.03%"",182.62,""A"",""A1"",""Stewart Enterprises, Inc."",""10+ years"",""MORTGAGE"",45600,""Not Verified"",""Dec-11"",""Fully Paid"",""n"",""https://lendingclub.com/browse/loanDetail.action?loan_id=1069469"",""  Borrower added on 12/16/11 > Debt Consolidation Loan - Student Loan/Credit Card<br>"",""debt_consolidation"",""Debt-Consolidation "",""700xx"",""LA"",5.34,0,""Nov-95"",1,NA,NA,6,0,3378,""32.50%"",28,""f"",0,0,6065.86,6065.86,6000,65.86,0,0,0,""Jul-12"",15.01,"""",""Jun-12"",0,NA,1,""INDIVIDUAL"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA"
